Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1230,11777668,"Mathieu DUVERNE","2025-01-26 09:53:31",0.78947,28,mathieuduverne
1231,13259451,malkoc19,"2025-01-25 18:12:24",0.78947,1,malkoc19
1232,13259462,"Kyrylo Khlopko","2025-01-25 18:49:39",0.78947,3,kyrylokhlopko
1233,13259293,"TSUDA Naoki","2025-01-26 03:36:21",0.78947,13,tsudanaoki
1234,13227298,Symard,"2025-02-14 08:01:00",0.78947,49,symardsow
1235,13260417,"Juana Zhang","2025-02-15 03:27:27",0.78947,12,juanazhang
1236,13241165,"Erie Anazawa","2025-01-26 05:50:21",0.78947,6,erieanazawa
1237,13264218,"Barack Obamba","2025-01-27 05:59:22",0.78947,1,barackobamba
1238,13258040,ikiarazm,"2025-01-27 06:21:26",0.78947,2,ikiarazm
1239,13259283,TritML,"2025-01-27 11:43:30",0.78947,6,tritml
1240,13265695,Moorinn,"2025-01-27 14:22:04",0.78947,1,moorinn
1241,13266618,"Selena Cha 1224","2025-01-27 20:33:23",0.78947,10,selenacha1224
1242,13266835,SelenaC,"2025-01-28 05:24:08",0.78947,19,selenac123
1243,12372831,"ta huuu","2025-01-28 05:54:30",0.78947,12,huuuta
1244,11460308,"Yassine Kharrat","2025-03-05 14:38:36",0.78947,10,yassinekharrat
1245,13224823,Hisa10,"2025-01-29 13:19:17",0.78947,5,hisa10
1246,13268553,jingweii97,"2025-02-15 16:06:41",0.78947,41,jingweii97
1247,13272076,渡部玲大,"2025-01-31 04:32:32",0.78947,16,rwata400
1248,13275536,guoluguolu,"2025-01-30 10:58:58",0.78947,3,guoluqq
1249,13273319,"Marius Sellevold","2025-02-03 11:27:13",0.78947,22,mariussellevold
1250,13271613,yuto213,"2025-02-05 04:11:17",0.78947,18,yuto213
1251,13274697,"Ota Tsujimoto","2025-01-31 10:35:29",0.78947,20,otatsujimoto
1252,13278325,bitterstep,"2025-01-31 07:23:06",0.78947,8,bitterstep
1253,13278519,"[Deleted] 0059f078-e763-473e-b371-47ffe4148f00","2025-01-31 12:14:00",0.78947,10,del=55afc600eb7658df
1254,13274597,Chaki137,"2025-01-31 08:32:58",0.78947,12,chaki137
1255,13269036,イチイバル,"2025-01-31 11:50:59",0.78947,11,karonoe
1256,13279491,"Chef kawasaki ","2025-01-31 13:19:38",0.78947,2,chefkawasaki
1257,13279897,namerakadenameraka,"2025-01-31 14:27:09",0.78947,8,namerakadenameraka
1258,13276582,"Yash Puri","2025-02-16 23:17:34",0.78947,10,yashpuri
1259,13280832,"Mehmet Kekeç","2025-02-03 15:31:38",0.78947,13,mehmetkeke
1260,13282303,KaHengWong,"2025-02-01 12:44:07",0.78947,10,kahengwong
1261,13283407,"Jorn #2","2025-02-12 07:56:41",0.78947,17,jornliveyns
1262,13285012,ArturGluba,"2025-02-04 22:54:40",0.78947,9,arturgluba
1263,13288034,"Nikita Losev","2025-02-02 21:23:58",0.78947,10,cmoild
1264,13288616,"Lena Low","2025-02-03 15:30:24",0.78947,6,lenalow
1265,12348496,"ayumu shoji","2025-02-03 02:25:36",0.78947,24,ayumushoji
1266,13180179,"Khánh Minh Huỳnh","2025-02-03 14:02:55",0.78947,4,khnhminhhunh
1267,13291238,M.Propre,"2025-02-03 15:45:52",0.78947,10,mpropre
1268,13291297,"Thomas Lepeu","2025-02-04 08:44:57",0.78947,11,thomaslepeu
1269,13291946,"Aengus Grey","2025-02-03 19:21:37",0.78947,1,aengusgrey
1270,13292525,"Zach Bishop","2025-02-03 23:10:05",0.78947,5,zachbishop1
1271,13293910,"Xavier Heitz","2025-02-05 11:58:12",0.78947,5,xavierheitz
1272,13294010,pavryd-2bygqy-Dibzyd,"2025-02-04 13:53:25",0.78947,7,pavryd2bygqydibzyd
1273,9503660,aldoc51,"2025-02-14 21:57:31",0.78947,32,aldoc51
1274,13276002,"zee zeeky","2025-02-04 15:27:41",0.78947,9,zeezeeky
1275,13272728,"keiti leppik","2025-02-04 15:40:31",0.78947,16,keitileppik
1276,13270516,"Jonathon Briggs","2025-02-05 04:38:19",0.78947,7,jonathonbriggs
1277,13299469,"abadou01EDU Abj_01_2025","2025-02-05 13:36:24",0.78947,2,abadou
1278,13302534,"Gbeminiyi Onipede","2025-02-06 06:35:54",0.78947,1,gbeminiyionipede
1279,13302704,DavidIt.a,"2025-02-06 07:25:52",0.78947,1,yanbowei
1280,13305099,GMICAISU,"2025-02-06 16:36:48",0.78947,1,gmicaisu
1281,13305131,"Andrey Bezerra Sarmento","2025-02-06 16:41:50",0.78947,1,andreymldl
1282,13306334,"Felix Grandner","2025-02-07 00:02:25",0.78947,1,felixgrandner
1283,13307035,"Qiuyu Karen Ren","2025-02-07 07:51:20",0.78947,10,qiuyukarenren
1284,13310038,"Niduni Kasige","2025-02-07 17:14:31",0.78947,1,nidunidkasige
1285,13310162,"Aaryan Sharma #3","2025-02-07 18:19:41",0.78947,5,sharmaaaryan4012
1286,13311306,"junqiang zhang","2025-02-08 04:01:26",0.78947,9,misline
1287,13302467,T.Katsu82,"2025-02-08 07:15:16",0.78947,11,tkatsu82
1288,13221934,"Presidents of the United State","2025-02-12 10:38:57",0.78947,12,brunorors
1289,13313525,"Hajijin Amri17","2025-02-08 13:32:04",0.78947,1,hajijinamri17
1290,13314147,Aztrayzx,"2025-02-08 16:57:53",0.78947,2,aztrayzx
1291,13208467,flarelak_digifemmes,"2025-02-08 18:09:49",0.78947,5,flarelak01educi0125
1292,6142571,"Natnael Meresa","2025-02-08 19:45:26",0.78947,1,natnaelmeresa
1293,13285136,"WU Zion","2025-02-09 02:29:30",0.78947,20,wuzion
1294,1627402,vijaykumar13ms149,"2025-02-09 14:27:57",0.78947,13,vijaykumar13ms149
1295,13317222,HarryXXin,"2025-02-09 15:54:59",0.78947,2,harryxxin
1296,13317438,"Antoine Divet","2025-02-09 17:52:28",0.78947,9,antoinedivet
1297,13288579,"Yael Lindenberg","2025-02-10 03:29:16",0.78947,11,yaellindenberg
1298,13319297,kekakeka,"2025-02-10 15:01:23",0.78947,9,kekakeka
1299,13322458,"Emirhan Erel","2025-02-10 20:14:47",0.78947,1,erelemirhan
1300,13322381,"Daniel Almeida Portela","2025-02-10 20:36:07",0.78947,3,danielalmeidaportela
1301,13246231,"karamoko somouho nahoua","2025-02-11 10:24:36",0.78947,12,ksomouho01eduabj0125
1302,13319617,Sch_Dom,"2025-02-11 11:24:03",0.78947,8,schdom
1303,13292645,"Suvan Chatakondu","2025-02-11 21:19:12",0.78947,8,suvanvchatakondu
1304,4278257,TakumaHosaka,"2025-02-11 22:53:36",0.78947,12,takumahosaka
1305,13253909,"Fred Gregor Rahuoja","2025-02-12 02:08:56",0.78947,25,fredgregorrahuoja
1306,13330616,jixianghang,"2025-02-12 12:54:51",0.78947,2,jixianghang
1307,13330360,JorikS,"2025-02-13 15:59:11",0.78947,13,joriks
1308,11750983,noriega,"2025-02-13 15:06:05",0.78947,8,mnoriega96
1309,13320784,"Alexander Lowenstein","2025-02-13 11:45:24",0.78947,22,alexanderlowenstein
1310,13327631,"Vinzent Schubert","2025-02-13 00:08:49",0.78947,10,vinzentschubert
1311,13326955,Mingle25,"2025-02-27 08:37:51",0.78947,59,mingle25
1312,8261409,"Oleg Bogomolov","2025-02-13 10:10:43",0.78947,1,olegbogomolov
1313,11292689,stevooo,"2025-02-13 22:34:45",0.78947,14,stefffanno
1314,13341369,KrishSharmmmaaaa,"2025-02-14 11:12:18",0.78947,5,krishsharmmmaaaa
1315,13341470,"samuel tolossa","2025-02-14 12:35:23",0.78947,3,samueltolossa
1316,13329062,"Dinesh Mete","2025-02-14 15:12:32",0.78947,18,dineshmete
1317,13342630,AZ5394,"2025-02-20 05:09:16",0.78947,5,az5394
1318,13332547,"Mohamed Fayala","2025-02-17 17:53:58",0.78947,41,mohamedfayala3
1319,13263387,"Szymon Skrzypek","2025-02-14 21:54:32",0.78947,3,szymonskrzypek
1320,13021581,Abdelrahman_2004,"2025-02-15 15:16:55",0.78947,22,abdelrahman2004
1321,13310960,"Ayato Kobayashi","2025-02-21 18:47:02",0.78947,4,ayatokobayashi
1322,13348414,"Ayoub Sboui","2025-02-15 23:07:14",0.78947,2,ayoubsboui
1323,13323240,"Enna MB","2025-02-16 18:32:40",0.78947,31,ennamb
1324,10713064,"Oskar Wallberg","2025-02-16 10:07:35",0.78947,10,oskarwallberg
1325,13349879,explowang,"2025-02-16 14:47:52",0.78947,8,explowang
1326,13300822,affkouakou01eduA125,"2025-02-19 17:26:32",0.78947,57,affkouakou01edua125
1327,13336503,"Amal Shalabi","2025-02-20 13:00:34",0.78947,33,amshalabi
1328,13282630,"Zhiyu Zhao","2025-02-18 06:20:34",0.78947,8,zhiyuzhao
1329,11991591,"raid athmane","2025-02-18 11:32:47",0.78947,5,raidathmane
1330,13355620,wangyifei,"2025-02-18 12:39:40",0.78947,9,wangyifei514
1331,12793955,"Robin Hamers","2025-02-20 10:04:06",0.78947,21,robinhamers
1332,13226814,adabire01EDUABJ0125,"2025-02-20 12:32:12",0.78947,22,adabire01eduabj0125
1333,13322869,"Seungyeon Lee #2","2025-02-19 03:09:09",0.78947,12,isla00
1334,13364341,jennyclara27,"2025-02-19 07:57:00",0.78947,4,jennyclara27
1335,13360176,YYuzihan,"2025-02-20 11:44:18",0.78947,14,yyuzihan
1336,12948119,Espada,"2025-02-19 10:36:55",0.78947,1,"felixomondi1,laviticus,muitaaa,timkarani"
1337,12849371,Clement_ntts,"2025-02-19 14:20:35",0.78947,1,clementntts
1338,13312910,covy,"2025-02-19 14:33:32",0.78947,4,jiangyayun
1339,13368700,"Aiyu Kamate","2025-02-19 15:04:47",0.78947,1,aiyukamate
1340,13368733,Lililll111,"2025-02-20 18:53:11",0.78947,5,lililll111
1341,13251874,"Kemal Musab Dayioglu","2025-02-28 13:10:54",0.78947,6,kemalmusabdayioglu
1342,13372285,masf2024,"2025-02-21 02:34:30",0.78947,4,masf2024
1343,13376945,"DIEGO TAVARES SILVA","2025-02-24 12:45:04",0.78947,23,diegotavaressilva
1344,13380138,"Leonid Kurik","2025-02-21 09:42:39",0.78947,5,leonidkurik
1345,13381574,"Takumi Hamada","2025-02-22 04:38:06",0.78947,6,takumihamada
1346,13385793,t_nakada,"2025-02-22 12:37:24",0.78947,6,tnakada
1347,13386602,"Erwin Hanji","2025-02-22 13:22:36",0.78947,1,erwinhanji
1348,13387403,"Eduardo Basuino","2025-02-22 17:19:03",0.78947,10,eduardobasuino
1349,7136744,"Danny AIrish","2025-02-27 14:28:53",0.78947,31,dannyairish
1350,13284734,NavPrabakar,"2025-02-22 23:47:47",0.78947,16,navprabakar
1351,13139086,Mossuhai,"2025-02-23 16:18:37",0.78947,3,mossuhai
1352,13394911,"Gurleen Kaur #3","2025-02-24 14:17:35",0.78947,1,gurleenkaur5859
1353,13394574,comassita01EDU,"2025-02-24 15:15:57",0.78947,4,comassita01edu
1354,13389895,Uzik,"2025-02-25 17:57:55",0.78947,29,nabi744
1355,13378429,"Roy L","2025-02-26 02:38:38",0.78947,31,roylroyl
1356,13334294,"MUSTAFA Deri","2025-02-25 15:30:39",0.78947,11,mustafaderi
1357,13405170,inkanana,"2025-02-26 13:22:12",0.78947,1,inkanana
1358,13387829,CHOKKIRI_FOREST,"2025-02-26 14:35:07",0.78947,16,takanorikondou
1359,13401509,"Iyed Abdelli","2025-02-27 11:43:57",0.78947,7,iyedabdelli
1360,13407133,"Victor Martinezefg","2025-02-27 06:36:04",0.78947,20,victormartinezefg
1361,13408511,"Augusto GS","2025-02-27 06:08:30",0.78947,3,augustogs
1362,13268687,"Jemmanue 01EDU Abidjan_01_2025","2025-02-27 09:25:49",0.78947,5,jemmanuedigifemmes
1363,13410493,"Yatiesh Mehta","2025-02-27 13:39:51",0.78947,1,yatieshmehta
1364,13412280,"Bharathiraja TM","2025-02-27 21:36:42",0.78947,4,bharathirajatm
1365,13413330,Zyhy51602,"2025-03-01 07:23:24",0.78947,2,zyhy51602
1366,13413422,"Carl Romero","2025-02-28 02:37:38",0.78947,2,carlromero
1367,12328508,moribin,"2025-02-28 03:38:22",0.78947,1,moribin
1368,13414110,"Aaniziyah Cabauatan","2025-02-28 05:36:11",0.78947,4,aaniziyahcabauatan
1369,13329541,ian_bambam,"2025-02-28 06:12:25",0.78947,15,ianbambam
1370,13398740,neighbor-ol,"2025-02-28 06:35:56",0.78947,8,neighborol
1371,13415569,"Kara Colleen Salazar","2025-02-28 10:28:52",0.78947,1,karacolleensalazar
1372,13416686,PennyWu281,"2025-02-28 14:03:31",0.78947,1,pennywu281
1373,13416910,"Tyler Atkinson #2","2025-02-28 14:45:29",0.78947,1,tyleratkinson
1374,13362665,"Nicole Travers","2025-03-01 04:12:04",0.78947,10,nicoletravers
1375,13417930,"Deepak Ezhumalai","2025-03-01 07:13:19",0.78947,10,kradle2grave
1376,13410669,"Yuki Hase","2025-03-01 07:47:16",0.78947,11,yukihase
1377,13404626,"Steve #25","2025-03-03 19:18:26",0.78947,19,steve1131
1378,13419753,"Yasushi Tsukamoto (塚本 泰史)","2025-03-04 15:26:27",0.78947,12,yasushitsukamoto
1379,13421297,"Nguyễn Tiến Hưng","2025-03-01 13:30:26",0.78947,10,nguyntienhung
1380,13421759,"Enes Erkam Demirci","2025-03-02 11:31:27",0.78947,15,eneserkamdemirci
1381,13421852,jlai,"2025-03-05 13:15:26",0.78947,21,jlai25520
1382,13413705,"Nicolas Copernic 777","2025-03-02 15:24:25",0.78947,30,nicolascopernic777
1383,13241504,Tontiki,"2025-03-05 05:08:04",0.78947,35,tontiki
1384,13322409,"George Murnikov","2025-03-02 23:51:50",0.78947,7,georgemurnikov
1385,684596,"Omer F.","2025-03-03 03:00:07",0.78947,11,ofyalcin
1386,13428820,"sunwoo #2","2025-03-04 00:18:03",0.78947,3,noouso27
1387,13428572,"Simon WU","2025-03-03 08:23:25",0.78947,5,simonsmwu
1388,7780413,孙Alan,"2025-03-04 02:06:02",0.78947,6,alanwangsun
1389,13425496,"Obe Jansen","2025-03-03 12:56:11",0.78947,3,noneee
1390,13431863,buy0range,"2025-03-03 15:51:14",0.78947,1,buy0range
1391,13181076,"Mustafa OZ","2025-03-06 01:01:16",0.78947,19,mustafaoz158
1392,13437011,LeXang777,"2025-03-04 09:38:01",0.78947,1,lexang777
1393,9125957,"James Yoo #2","2025-03-04 22:20:37",0.78947,3,jamyooes
1394,13440681,"Aldwin Rufo","2025-03-04 23:05:58",0.78947,4,aldwinrufo
1395,13440477,"Miguel Cruz 78","2025-03-05 00:30:39",0.78947,3,miguelcruz78
1396,13441976,皓皓老師,"2025-03-05 04:16:58",0.78947,1,scorpio40828
1397,13442663,稚与最初,"2025-03-06 08:15:25",0.78947,11,zhudongyan
1398,13442917,"Tao Yujiao","2025-03-05 10:39:03",0.78947,10,taoyujiao
1399,13443958,"Byron #2","2025-03-05 12:33:32",0.78947,4,sanqiuhaoyue
1400,13444406,"Leonardo Viana Amorim","2025-03-05 15:00:39",0.78947,10,leonardovianaamorim
1401,13444315,cclear116,"2025-03-05 13:03:56",0.78947,2,cclear116
1402,13444447,"Elene Kvirikashvili","2025-03-05 15:31:21",0.78947,2,ekvirika
1403,13444797,"Lokeihi Blue","2025-03-05 15:46:18",0.78947,3,lokeihiblue
1404,13442240,"Nick Tetzlaff","2025-03-05 15:49:03",0.78947,1,nicktetzlaff
1405,13433237,"maui pomare","2025-03-05 21:48:43",0.78947,18,mauipomare
1406,13186094,欧先生很强大,"2025-01-06 07:16:31",0.78708,10,ou1234yyyy
1407,7979189,"Vinod Rampa","2025-01-05 13:49:55",0.78708,7,vinodrampa
1408,13188019,Saikiran_Botla,"2025-01-06 05:01:46",0.78708,10,saikiranbotla
1409,13179290,"Eric learn","2025-01-06 08:38:13",0.78708,5,ericlearn
1410,13188350,AhmedAbdullah33,"2025-01-06 06:45:11",0.78708,1,ahmedabdullah33
1411,13186163,"Anshul Prasad","2025-02-09 14:13:13",0.78708,39,anshulprasad5440
1412,13183322,kahori,"2025-01-06 13:32:41",0.78708,1,kahori777
1413,13189799,"Shreyas Shinde616","2025-01-06 13:47:26",0.78708,2,shreyasshinde616
1414,12629697,"Matheus Poletto","2025-01-09 04:25:42",0.78708,6,matheuspoletto
1415,13190348,"Дмитрий Костров","2025-01-06 16:22:56",0.78708,2,rossetero
1416,13124278,"Someone Doe","2025-01-06 21:55:07",0.78708,1,someonedoe
1417,13191480,"Dmitrii Matveichev","2025-01-07 05:14:11",0.78708,6,dmitriimatveichev
1418,13127929,cxy2024110229,"2025-01-11 06:08:45",0.78708,8,cxy2024110229
1419,12559332,"Bilal Mirsad Eser","2025-01-07 12:47:34",0.78708,2,bilalmirsadeser
1420,2254051,taranom15,"2025-01-07 14:52:44",0.78708,10,taranom15
1421,13033719,"Monika R","2025-01-07 16:53:40",0.78708,1,monikargowda7
1422,13194369,"Kanaad Limaye","2025-02-09 10:23:07",0.78708,3,kanaadlimaye
1423,13027616,GBFS,"2025-01-10 12:27:30",0.78708,9,"marvinbahuya,muthusiandrew"
1424,13149796,Hanks940801,"2025-01-08 02:38:39",0.78708,7,hanks940801
1425,13195383,hs1n666,"2025-01-08 07:01:46",0.78708,9,hs1n666
1426,13096583,FTT,"2025-01-12 11:50:24",0.78708,17,awefawe
1427,13196302,"Erina Su","2025-01-08 09:11:33",0.78708,6,erinasu
1428,13196260,"Kuantel Chen","2025-01-08 09:10:31",0.78708,10,kuantelchen
1429,13196317,"Erh-Jen Chang","2025-01-08 09:11:47",0.78708,10,erhjenchang
1430,13196332,"Jason Lee #11","2025-01-08 09:20:04",0.78708,10,jasonleeeeeeee
1431,13195349,Davie_Wu_0622,"2025-01-08 10:36:14",0.78708,5,daviewu0622
1432,13183299,wongsakornrat,"2025-01-11 13:50:24",0.78708,23,wongsakornrat
1433,13195333,LiuLishuang,"2025-01-08 15:39:43",0.78708,6,liulishuang
1434,13084197,"Alec Zheng","2025-01-12 16:12:51",0.78708,5,aleczg
1435,13177731,"Cristiano Tavares","2025-01-08 20:04:23",0.78708,15,cristianotavares
1436,13198873,"Derick MULAMBO","2025-01-09 01:09:50",0.78708,1,derickmulambo
1437,12755480,"Sadare Rahul","2025-01-09 06:15:45",0.78708,16,sadarerahul
1438,13201637,"[Deleted] d8089dbb-7731-42b9-8124-ad79c196461e","2025-01-10 16:17:28",0.78708,4,del=c2f3e70fd574777d
1439,13202092,"Taha Siddiqui007","2025-01-30 16:45:20",0.78708,6,tahasiddiqui007
1440,12946035,"Imanol Miguez Quintela","2025-01-10 12:54:08",0.78708,13,imanolmiguezquintela
1441,13205497,"Safiullah Arian","2025-01-10 18:08:07",0.78708,1,safiullaharian
1442,13002922,"Oksana Frolova","2025-01-11 16:26:29",0.78708,10,oksanafrolova
1443,13205519,"Andrei Alesenko","2025-01-10 18:20:44",0.78708,1,andreialesenko
1444,13174378,"Oleg Barantsev","2025-01-10 22:41:41",0.78708,6,olegbarantsev
1445,13206436,"Huy Tran Gia 236","2025-01-14 14:27:54",0.78708,4,huytrangia236
1446,13204533,"Valentin Bub","2025-01-11 07:03:21",0.78708,5,valentinbub
1447,13206681,"Seihamonyrath Nov","2025-01-11 09:53:36",0.78708,8,seihamonyrathnov
1448,13207039,harithjamadi,"2025-01-11 09:42:53",0.78708,1,hj12121
1449,13207931,otavio,"2025-01-13 02:34:07",0.78708,4,otaviolube
1450,13208406,"Ilia Loginov","2025-01-19 17:14:54",0.78708,29,despair101
1451,13142187,zima2333,"2025-01-12 09:24:23",0.78708,3,zima2333
1452,13132111,"Peter Jackson","2025-01-12 10:37:25",0.78708,4,pjoker520
1453,13211238,Chirag3475,"2025-01-12 18:15:09",0.78708,2,chirag3475
1454,13211260,Chirag006,"2025-01-12 18:22:34",0.78708,1,chirag006
1455,13211321,"Akshit Kumar Markan","2025-01-12 18:51:16",0.78708,1,akshitkumarmarkan28
1456,13208458,juanmateulozano,"2025-01-12 21:08:14",0.78708,3,juanmateulozano
1457,13211927,杉浦匠海,"2025-01-13 02:55:54",0.78708,6,takumi1115
1458,13197833,richard.w.kl,"2025-01-13 06:20:06",0.78708,2,richardwkl
1459,13214202,"Simon Gabaj","2025-01-15 14:18:11",0.78708,11,simongabaj
1460,13198836,"Matheus Abrantes","2025-01-13 23:20:58",0.78708,4,matheusabrantes95
1461,13011799,"Cory Trevor","2025-01-14 04:26:25",0.78708,5,coryytrevor
1462,13216567,samuelmarco17,"2025-01-14 06:01:49",0.78708,1,samuelmarco17
1463,13217959,sajich,"2025-01-15 15:53:25",0.78708,7,sajich
1464,13217935,David23200,"2025-01-15 08:14:21",0.78708,20,david23200
1465,13220302,"Karthikeya Reddy","2025-01-23 10:41:56",0.78708,3,reddykarthikeya1
1466,13220850,"Davidgi Eduardogi","2025-01-15 08:36:36",0.78708,10,davidgieduardogi
1467,13221263,"Thomas Klein","2025-01-20 11:21:00",0.78708,8,stevehaggenburg
1468,13222644," SadmanShafi_Ifty","2025-01-15 22:31:51",0.78708,7,"sadmanshafiifty,sadmantasnia"
1469,13224940,SMalikov,"2025-01-16 09:14:05",0.78708,4,smalikov
1470,13225404,testfrgt5,"2025-01-16 10:51:22",0.78708,2,testfrgt5
1471,13225491,RuhaniGroverr,"2025-01-16 11:20:35",0.78708,1,ruhanigroverr
1472,13226096,cmd-HMN,"2025-01-29 20:33:25",0.78708,11,cmdhmn
1473,13191945,長浜結宇,"2025-01-18 03:22:35",0.78708,29,yutti2525
1474,11150935,"Lalit som","2025-02-01 05:16:45",0.78708,31,kdark884
1475,13228850,"eike hanel","2025-01-17 11:16:02",0.78708,2,eikehanel
1476,13205092,"Abbas #4","2025-01-20 12:28:45",0.78708,17,abbas90
1477,13229142,菲琳余F,"2025-01-17 12:56:01",0.78708,1,faylene123
1478,13229259,ara1654,"2025-01-17 13:37:59",0.78708,1,ara1654
1479,13226124,Aki505,"2025-01-17 22:19:08",0.78708,3,aki505
1480,13229303,tengfeidu,"2025-01-17 17:15:55",0.78708,7,dududu12121
1481,13227919,"KAWASE Shinya","2025-01-21 05:41:33",0.78708,22,kawaseshinya
1482,13229268,あかさたな,"2025-01-18 06:32:30",0.78708,13,afdfd12131
1483,13232129,"Dhwani Goyal #2","2025-01-19 07:37:32",0.78708,5,dhwanigoyal55
1484,13232294,sby7219,"2025-01-18 13:22:44",0.78708,1,sby7219
1485,13025252,ab-gimeno,"2025-01-18 14:46:34",0.78708,23,abgimeno
1486,13233756,"Radioactive T","2025-01-23 03:30:51",0.78708,4,radioactivet
1487,11617879,"Dhwani Goyal","2025-01-19 07:39:01",0.78708,3,dhwanigoyal
1488,13234578,ajrh,"2025-01-23 15:31:40",0.78708,2,aheng004
1489,13235885,"Steven Aoki","2025-01-19 17:01:04",0.78708,1,stevenaoki
1490,13235360,清水玲香,"2025-01-25 15:49:23",0.78708,10,pppppppray
1491,13232753,atosmahoyo,"2025-02-05 16:38:03",0.78708,50,atosmahoyo
1492,11514987,kyogootsuka,"2025-01-20 20:21:20",0.78708,7,kyogootsuka
1493,13238977,신현수,"2025-01-21 06:19:13",0.78708,14,dddddd12341
1494,13240156,Nicotina4500,"2025-01-20 19:51:17",0.78708,1,nicotina4500
1495,13240284,Krishan_Danushka,"2025-01-20 21:04:05",0.78708,1,krishandanushka
1496,13239680,a22.aae6@g.chuo-u.ac.jp,"2025-01-20 21:40:06",0.78708,3,a22aae6gchuouacjp
1497,7967898,Eitetsu0416,"2025-01-21 03:16:33",0.78708,12,eitetsu0416
1498,13150315,Kaw0rl,"2025-01-21 08:31:57",0.78708,2,kaw0rl
1499,13241953,陈吉koplki,"2025-01-21 09:11:20",0.78708,3,koplki
1500,13242278,"François Delaunay","2025-01-21 10:24:19",0.78708,1,francoisdln
1501,11403414,Justin1718,"2025-01-21 13:29:08",0.78708,2,justin1718
1502,13208508,Cybermaddy,"2025-01-21 18:31:07",0.78708,1,cybermaddy
1503,13144532,"Abhinav M","2025-01-22 09:10:10",0.78708,7,itsabhinavm
1504,13246232,"Yatin Jindal","2025-01-22 11:11:32",0.78708,7,yatinjindal
1505,13235644,"BENHIMA Mohamed-amine","2025-01-22 14:25:44",0.78708,10,benhimamohamedamine
1506,6354297,"Vladimir Mijatovic","2025-01-27 15:33:49",0.78708,4,vladimirmijatovic
1507,13235091,"Shohei Kanda","2025-01-23 07:28:53",0.78708,5,shoheikanda
1508,12383521,DevHawk,"2025-01-22 19:00:23",0.78708,2,devhawk
1509,13248114,"Daniel Simon Lowe 2","2025-01-24 04:23:34",0.78708,15,danielsimonlowe2
1510,7343990,"Alejandro Fairbairn","2025-02-05 01:04:20",0.78708,8,alejandrofairbairn
1511,13245599,"Wirunti P","2025-01-23 06:48:01",0.78708,3,wiruntip
1512,13227933,"AKIYAMA Shion","2025-01-25 06:57:49",0.78708,24,akiyamashion
1513,12822230,nonplayer,"2025-01-23 07:11:42",0.78708,16,nonplayer
1514,13251039,cvbnqq,"2025-01-23 16:45:00",0.78708,3,cvbnqq
1515,13251380,"Hymn Kyrie","2025-01-24 08:56:32",0.78708,2,hymnkyrie
1516,12562897,otpジグスggez,"2025-01-24 07:41:34",0.78708,10,otpggez
1517,13254301,InkMooter,"2025-01-24 12:07:51",0.78708,2,inkmooter
1518,12372810,NobutoMyodo,"2025-01-28 05:06:32",0.78708,20,nobutomyodo
1519,13253380,"kazushi fujitani","2025-01-28 04:35:35",0.78708,20,kazushifujitani
1520,13254411,"eizairu kazushi","2025-01-24 09:09:14",0.78708,10,eizairukazushi
1521,13257406,"Finton O'Beirne","2025-01-27 01:13:23",0.78708,6,fintonobeirne
1522,13258471,"Jorge Navarro Garcia","2025-01-26 13:23:36",0.78708,3,jornaga
1523,7011296,"Abishek AK","2025-01-26 09:32:23",0.78708,16,abishekak
1524,70334,StraightLine,"2025-01-25 18:15:31",0.78708,9,stobiasp
1525,9953406,"OSMAN TEKDAMAR","2025-01-26 13:44:37",0.78708,4,osmantekdamar
1526,13261745,"Ryuji Yama","2025-01-26 12:58:32",0.78708,2,ryujiyama
